"","index","SubjectID","Session","SessionCode","Trial","ProgFI","ObtFI","Lat","Breakpoint"
"23773",43,26,31,4,44,7.86,8.57,5.16,5.16
"23774",44,26,31,4,45,5.73,6.19,3.5,3.5
"23775",45,26,31,4,46,5,6.1,3.42,3.42
"23776",46,26,31,4,47,5.73,5.77,3.98,3.98
"23777",47,26,31,4,48,7.86,8.49,5.45,5.45
"23778",48,26,31,4,49,11.18,11.71,3.49,3.49
"23779",49,26,31,4,50,15.36,15.72,4.82,4.82
"23780",50,26,31,4,51,20,20.09,0.09,5.18
"23781",51,26,31,4,52,24.64,26.11,9.61,12.06
"23782",52,26,31,4,53,28.82,29.28,8.07,8.07
"23783",53,26,31,4,54,32.14,32.99,0.27,19.46
"23784",54,26,31,4,55,34.27,34.73,3.36,13.39
"23785",55,26,31,4,56,35,35.06,4.18,20.8
"23786",56,26,31,4,57,34.27,35.33,3.72,19.79
"23787",57,26,31,4,58,32.14,33.21,1.61,13.7
"23788",58,26,31,4,59,28.82,29.09,1.39,7.6
"23789",59,26,31,4,60,24.64,25.24,3.15,5.84
"23790",60,26,31,4,61,20,20.09,4.31,6.49
"23791",0,27,31,4,1,40,40.26,0.65,15.45
"23792",1,27,31,4,2,30.73,31.6,2.84,2.84
"23793",2,27,31,4,3,22.37,22.42,1.94,10.29
"23794",3,27,31,4,4,15.73,16.24,11.2,11.2
"23795",4,27,31,4,5,11.47,11.82,2.41,2.97
"23796",5,27,31,4,6,10,10.35,0.95,2.08
"23797",6,27,31,4,7,11.47,11.75,1.91,2.32
"23798",7,27,31,4,8,15.73,15.8,1.57,3.46
"23799",8,27,31,4,9,22.37,22.63,1.95,13.43
"23800",9,27,31,4,10,30.73,30.97,2.5,2.5
"23801",10,27,31,4,11,40,40.53,2.19,17.76
"23802",11,27,31,4,12,49.27,49.42,5.57,29.84
"23803",12,27,31,4,13,57.63,57.8,2.18,31.04
"23804",13,27,31,4,14,64.27,65.2,2.41,30.33
"23805",14,27,31,4,15,68.53,68.8,4.87,24.88
"23806",15,27,31,4,16,70,75.5,12.6,27.53
"23807",16,27,31,4,17,68.53,68.87,8.65,28.63
"23808",17,27,31,4,18,64.27,64.8,9.94,20.41
"23809",18,27,31,4,19,57.63,57.7,5.4,22.6
"23810",19,27,31,4,20,49.27,49.61,10.53,10.53
"23811",20,27,31,4,21,40,40.11,16.69,16.69
"23812",21,27,31,4,22,30.73,30.95,2.36,13.55
"23813",22,27,31,4,23,22.37,22.61,1.85,9.37
"23814",23,27,31,4,24,15.73,15.83,1.64,2.09
"23815",24,27,31,4,25,11.47,11.78,1.44,4.37
"23816",25,27,31,4,26,10,10.06,1.66,1.66
"23817",26,27,31,4,27,11.47,11.52,2.23,3.74
"23818",27,27,31,4,28,15.73,15.94,1.64,7.1
"23819",28,27,31,4,29,22.37,22.46,1.22,3.75
"23820",29,27,31,4,30,30.73,36.75,1.11,25.4
"23821",30,27,31,4,31,40,40.19,2.38,7.2
"23822",31,27,31,4,32,49.27,51.07,1.65,10.14
"23823",32,27,31,4,33,57.63,57.66,2.49,12.89
"23824",33,27,31,4,34,64.27,65.47,6.17,6.17
"23825",34,27,31,4,35,68.53,68.61,2.35,48.82
"23826",35,27,31,4,36,70,70.26,4.98,5.53
"23827",36,27,31,4,37,68.53,68.81,6.03,54.74
"23828",37,27,31,4,38,64.27,64.61,4.35,43.14
"23829",38,27,31,4,39,57.63,57.84,9.62,20.16
"23830",39,27,31,4,40,49.27,49.47,17.1,17.1
"23831",40,27,31,4,41,40,40.4,2.64,3.33
"23832",41,27,31,4,42,30.73,30.97,3.84,4.25
"23833",42,27,31,4,43,22.37,22.5,2.64,7.42
"23834",43,27,31,4,44,15.73,15.87,3,3
"23835",44,27,31,4,45,11.47,11.68,1.83,1.83
"23836",45,27,31,4,46,10,10.13,1.41,1.41
"23837",46,27,31,4,47,11.47,11.66,1.27,4.19
"23838",47,27,31,4,48,15.73,16.05,1.16,1.94
"23839",48,27,31,4,49,22.37,23.62,1.62,21.56
"23840",49,27,31,4,50,30.73,31.04,9.18,9.18
"23841",50,27,31,4,51,40,40.11,1.61,22.78
"23842",51,27,31,4,52,49.27,50.12,4.18,5.52
"23843",52,27,31,4,53,57.63,57.97,3.91,35.03
"23844",53,27,31,4,54,64.27,64.54,16.05,16.05
"23845",54,27,31,4,55,68.53,73.65,6.84,42.71
"23846",55,27,31,4,56,70,70.14,2.02,33.93
"23847",56,27,31,4,57,68.53,69.81,24.03,24.03
"23848",57,27,31,4,58,64.27,64.45,7.65,28.34
"23849",58,27,31,4,59,57.63,57.83,18.03,37.24
"23850",59,27,31,4,60,49.27,49.31,4.54,20.18
"23851",60,27,31,4,61,40,40.18,13.33,13.95
"23852",0,28,31,4,1,20,22,2.25,19.47
"23853",1,28,31,4,2,24.64,25.59,1.16,12.71
"23854",2,28,31,4,3,28.82,28.84,0.45,17.75
"23855",3,28,31,4,4,32.14,32.49,0.68,11.15
"23856",4,28,31,4,5,34.27,34.61,9.73,12.62
"23857",5,28,31,4,6,35,35.25,4.71,11.18
"23858",6,28,31,4,7,34.27,34.34,0.75,14.26
"23859",7,28,31,4,8,32.14,32.73,2.16,25.09
"23860",8,28,31,4,9,28.82,28.97,1.8,18.45
"23861",9,28,31,4,10,24.64,24.72,3.83,11.76
"23862",10,28,31,4,11,20,20.09,2.72,11.75
"23863",11,28,31,4,12,15.36,15.95,4.49,5.43
"23864",12,28,31,4,13,11.18,11.21,1.49,7.39
"23865",13,28,31,4,14,7.86,8.01,1.98,2.71
"23866",14,28,31,4,15,5.73,6.14,1.76,1.76
"23867",15,28,31,4,16,5,5.51,1.72,1.72
"23868",16,28,31,4,17,5.73,6.08,1.26,2.41
"23869",17,28,31,4,18,7.86,8.43,2.7,3.32
"23870",18,28,31,4,19,11.18,11.58,2.6,6.07
"23871",19,28,31,4,20,15.36,15.7,6.92,7.67
"23872",20,28,31,4,21,20,20.18,0.79,6.07
"23873",21,28,31,4,22,24.64,25.11,0.98,16.41
"23874",22,28,31,4,23,28.82,28.88,2.24,17.21
"23875",23,28,31,4,24,32.14,32.21,1.85,3.25
"23876",24,28,31,4,25,34.27,34.39,1.8,15.88
"23877",25,28,31,4,26,35,35.04,2.8,13.76
"23878",26,28,31,4,27,34.27,34.3,2.79,18.5
"23879",27,28,31,4,28,32.14,32.65,11.69,19.06
"23880",28,28,31,4,29,28.82,29.09,2.54,6.46
"23881",29,28,31,4,30,24.64,24.73,2.39,9.82
"23882",30,28,31,4,31,20,20.22,1.82,8.51
"23883",31,28,31,4,32,15.36,15.43,1.73,7.29
"23884",32,28,31,4,33,11.18,11.23,1.52,6.25
"23885",33,28,31,4,34,7.86,8.01,1.47,4.08
"23886",34,28,31,4,35,5.73,6.43,5.69,5.69
"23887",35,28,31,4,36,5,5.03,1.47,2.41
"23888",36,28,31,4,37,5.73,5.75,1.19,1.94
"23889",37,28,31,4,38,7.86,8.04,1.61,6.42
"23890",38,28,31,4,39,11.18,11.21,1.55,3.4
"23891",39,28,31,4,40,15.36,15.58,2.09,6.26
"23892",40,28,31,4,41,20,20.17,1.71,10.45
"23893",41,28,31,4,42,24.64,24.71,1.23,7.13
"23894",42,28,31,4,43,28.82,29.18,1.45,4.46
"23895",43,28,31,4,44,32.14,32.16,1.07,10.56
"23896",44,28,31,4,45,34.27,34.4,1.97,19.69
"23897",45,28,31,4,46,35,35.07,9.82,14.77
"23898",46,28,31,4,47,34.27,34.32,1.48,9.72
"23899",47,28,31,4,48,32.14,32.2,1.9,17
"23900",48,28,31,4,49,28.82,28.88,2.65,6.33
"23901",49,28,31,4,50,24.64,24.66,1.09,9.51
"23902",50,28,31,4,51,20,20.03,2.14,9.71
"23903",51,28,31,4,52,15.36,16.03,1.97,6.45
"23904",52,28,31,4,53,11.18,11.44,1.46,8.5
"23905",53,28,31,4,54,7.86,7.89,3.07,5.59
"23906",54,28,31,4,55,5.73,5.96,2.65,2.65
"23907",55,28,31,4,56,5,5.21,3.5,3.5
"23908",56,28,31,4,57,5.73,5.77,3.41,3.41
"23909",57,28,31,4,58,7.86,8,3.67,3.67
"23910",58,28,31,4,59,11.18,11.21,3.87,4.93
"23911",59,28,31,4,60,15.36,15.49,3.03,4.42
"23912",60,28,31,4,61,20,20.04,2.85,8.06
"23913",0,29,31,4,1,40,40.06,7.67,14.22
"23914",1,29,31,4,2,30.73,30.78,0.73,27.12
"23915",2,29,31,4,3,22.37,22.57,0.8,12.51
"23916",3,29,31,4,4,15.73,16.26,6.62,6.62
"23917",4,29,31,4,5,11.47,11.7,8.05,8.05
"23918",5,29,31,4,6,10,10.54,1.16,5.3
"23919",6,29,31,4,7,11.47,11.8,0.66,8.5
"23920",7,29,31,4,8,15.73,16.09,0.43,8.88
"23921",8,29,31,4,9,22.37,22.41,0.41,10.86
"23922",9,29,31,4,10,30.73,30.82,0.29,17.32
"23923",10,29,31,4,11,40,40.36,2.23,24.29
"23924",11,29,31,4,12,49.27,51.06,3.43,25.52
"23925",12,29,31,4,13,57.63,61.17,10.42,11.41
"23926",13,29,31,4,14,64.27,66.67,1.85,38.64
"23927",14,29,31,4,15,68.53,68.88,1.52,20.79
"23928",15,29,31,4,16,70,70.15,1.81,22.27
"23929",16,29,31,4,17,68.53,68.64,1.5,8.59
"23930",17,29,31,4,18,64.27,64.34,1.37,30.47
"23931",18,29,31,4,19,57.63,59.49,1.56,28.69
"23932",19,29,31,4,20,49.27,49.57,1.26,14.37
"23933",20,29,31,4,21,40,40.19,1.59,18.16
"23934",21,29,31,4,22,30.73,30.92,1.34,23.18
"23935",22,29,31,4,23,22.37,23.86,2.03,9.14
"23936",23,29,31,4,24,15.73,15.99,2.09,3.49
"23937",24,29,31,4,25,11.47,12.09,1.09,9.94
"23938",25,29,31,4,26,10,10.27,0.96,7.3
"23939",26,29,31,4,27,11.47,11.72,0.91,8.93
"23940",27,29,31,4,28,15.73,16.42,0.79,8.97
"23941",28,29,31,4,29,22.37,22.4,0.87,12.2
"23942",29,29,31,4,30,30.73,31.59,0.63,16.48
"23943",30,29,31,4,31,40,40.19,0.93,16.44
"23944",31,29,31,4,32,49.27,49.49,1.05,37.93
"23945",32,29,31,4,33,57.63,57.89,3.23,39.82
"23946",33,29,31,4,34,64.27,64.37,4.44,6.46
"23947",34,29,31,4,35,68.53,68.78,2.01,14.9
"23948",35,29,31,4,36,70,70.05,6.86,6.86
"23949",36,29,31,4,37,68.53,68.82,6.57,39.6
"23950",37,29,31,4,38,64.27,65.46,14.62,22.74
"23951",38,29,31,4,39,57.63,57.75,4.64,19.56
"23952",39,29,31,4,40,49.27,52.5,7.73,13.39
"23953",40,29,31,4,41,40,40.19,3.4,8.82
"23954",41,29,31,4,42,30.73,30.77,1.78,2.95
"23955",42,29,31,4,43,22.37,22.83,1.79,11.69
"23956",43,29,31,4,44,15.73,16.3,1.63,2.33
"23957",44,29,31,4,45,11.47,11.7,1.42,5.11
"23958",45,29,31,4,46,10,10.12,1.18,2.03
"23959",46,29,31,4,47,11.47,11.86,1.26,9.84
"23960",47,29,31,4,48,15.73,15.88,1.22,10.62
"23961",48,29,31,4,49,22.37,22.46,1.09,9.26
"23962",49,29,31,4,50,30.73,31.15,1.03,22.92
"23963",50,29,31,4,51,40,40.42,1.09,6.14
"23964",51,29,31,4,52,49.27,49.46,8.43,24.37
"23965",52,29,31,4,53,57.63,57.73,2.2,15.47
"23966",53,29,31,4,54,64.27,64.78,1.92,51.02
"23967",54,29,31,4,55,68.53,68.82,3.49,6.87
"23968",55,29,31,4,56,70,70.04,14.21,34.08
"23969",56,29,31,4,57,68.53,68.6,13.78,25.54
"23970",57,29,31,4,58,64.27,64.46,2.53,11.6
"23971",58,29,31,4,59,57.63,58.07,1.81,24.46
"23972",59,29,31,4,60,49.27,49.31,1.87,35.94
"23973",60,29,31,4,61,40,40.62,2.24,2.24
"23974",0,30,31,4,1,20,20.1,0.13,15.07
"23975",1,30,31,4,2,24.64,24.88,2.43,5.51
"23976",2,30,31,4,3,28.82,34.67,8.77,24.69
"23977",3,30,31,4,4,32.14,33.05,4.53,5.35
"23978",4,30,31,4,5,34.27,34.68,2.21,20.34
"23979",5,30,31,4,6,35,36.48,3.2,31.65
"23980",6,30,31,4,7,34.27,34.45,2.1,4.82
"23981",7,30,31,4,8,32.14,32.32,3.4,20.97
"23982",8,30,31,4,9,28.82,30.95,4.54,26
"23983",9,30,31,4,10,24.64,25.46,1.65,14.46
"23984",10,30,31,4,11,20,20.02,2.85,12.04
"23985",11,30,31,4,12,15.36,15.72,2.51,6.71
"23986",12,30,31,4,13,11.18,11.66,1.63,4.45
"23987",13,30,31,4,14,7.86,8.05,2.58,3.22
"23988",14,30,31,4,15,5.73,6.15,1.91,1.91
"23989",15,30,31,4,16,5,5.35,1.6,1.6
"23990",16,30,31,4,17,5.73,6.21,1.25,1.72
"23991",17,30,31,4,18,7.86,7.95,0.91,2.1
"23992",18,30,31,4,19,11.18,11.29,0.43,2.22
"23993",19,30,31,4,20,15.36,15.44,0.44,5.78
"23994",20,30,31,4,21,20,20.28,0.95,6.29
"23995",21,30,31,4,22,24.64,25.09,1.41,15.89
"23996",22,30,31,4,23,28.82,31.02,1.39,28.29
"23997",23,30,31,4,24,32.14,33.6,1.89,20.41
"23998",24,30,31,4,25,34.27,34.48,7.19,7.19
"23999",25,30,31,4,26,35,35.84,4.69,25.53
"24000",26,30,31,4,27,34.27,34.29,2.4,17.91
"24001",27,30,31,4,28,32.14,32.81,1.86,4.41
"24002",28,30,31,4,29,28.82,30.18,2.53,22.74
"24003",29,30,31,4,30,24.64,24.77,1.48,8
"24004",30,30,31,4,31,20,20.72,2.36,5.57
"24005",31,30,31,4,32,15.36,15.66,4.26,4.99
"24006",32,30,31,4,33,11.18,12.06,3.1,4.09
"24007",33,30,31,4,34,7.86,7.92,0.53,3.21
"24008",34,30,31,4,35,5.73,5.95,3.45,3.45
"24009",35,30,31,4,36,5,5.19,0.58,1.34
"24010",36,30,31,4,37,5.73,6.06,1.09,1.85
"24011",37,30,31,4,38,7.86,8.16,0.39,6.39
"24012",38,30,31,4,39,11.18,11.52,0.62,1.89
"24013",39,30,31,4,40,15.36,15.47,1.58,2.85
"24014",40,30,31,4,41,20,20.02,1.17,9.58
"24015",41,30,31,4,42,24.64,24.93,9.71,9.71
"24016",42,30,31,4,43,28.82,29.18,2.36,18.92
"24017",43,30,31,4,44,32.14,32.36,1.68,9.27
"24018",44,30,31,4,45,34.27,34.9,4.19,26.39
"24019",45,30,31,4,46,35,35.07,3.1,19.74
"24020",46,30,31,4,47,34.27,34.68,1.06,17.68
"24021",47,30,31,4,48,32.14,32.71,0.52,5.97
"24022",48,30,31,4,49,28.82,29.21,3.08,6.53
"24023",49,30,31,4,50,24.64,24.74,3.48,9.38
"24024",50,30,31,4,51,20,20.08,2.32,7.07
"24025",51,30,31,4,52,15.36,15.71,2.02,2.9
"24026",52,30,31,4,53,11.18,11.3,1.62,5.95
"24027",53,30,31,4,54,7.86,7.95,0.73,2.29
"24028",54,30,31,4,55,5.73,6.24,0.36,2.96
"24029",55,30,31,4,56,5,5.3,0.41,1.35
"24030",56,30,31,4,57,5.73,5.79,0.34,2.87
"24031",57,30,31,4,58,7.86,8.05,0.58,7.11
"24032",58,30,31,4,59,11.18,11.51,0.47,3.68
"24033",59,30,31,4,60,15.36,15.47,0.69,2.08
"24034",60,30,31,4,61,20,20.03,0.09,7.97
"24035",0,31,31,4,1,40,40.28,0.94,16.21
"24036",1,31,31,4,2,49.27,49.91,2.26,32.02
"24037",2,31,31,4,3,57.63,57.73,4.86,25.14
"24038",3,31,31,4,4,64.27,64.62,11.11,12.37
"24039",4,31,31,4,5,68.53,69.3,0.81,23.64
"24040",5,31,31,4,6,70,70.41,4.92,10
"24041",6,31,31,4,7,68.53,68.85,0.84,7.38
"24042",7,31,31,4,8,64.27,64.44,2.54,6.31
"24043",8,31,31,4,9,57.63,57.82,1.43,15.28
"24044",9,31,31,4,10,49.27,49.59,9.52,36.21
"24045",10,31,31,4,11,40,40.08,0.69,7.3
"24046",11,31,31,4,12,30.73,30.89,3.26,3.66
"24047",12,31,31,4,13,22.37,22.49,1.49,6.57
"24048",13,31,31,4,14,15.73,15.8,1.38,9.7
"24049",14,31,31,4,15,11.47,12.06,0.46,1.54
"24050",15,31,31,4,16,10,10.1,1.69,4.14
"24051",16,31,31,4,17,11.47,11.52,1.32,2.92
"24052",17,31,31,4,18,15.73,15.95,1.09,8.44
"24053",18,31,31,4,19,22.37,22.79,1.57,2.06
"24054",19,31,31,4,20,30.73,31.13,1.02,11.67
"24055",20,31,31,4,21,40,40.04,4.04,6.74
"24056",21,31,31,4,22,49.27,49.29,9.74,17.15
"24057",22,31,31,4,23,57.63,57.65,13.21,13.95
"24058",23,31,31,4,24,64.27,64.44,3.65,32.44
"24059",24,31,31,4,25,68.53,68.63,4.96,19.53
"24060",25,31,31,4,26,70,70.24,5.59,24.1
"24061",26,31,31,4,27,68.53,68.82,16.25,16.25
"24062",27,31,31,4,28,64.27,64.76,2.41,30.62
"24063",28,31,31,4,29,57.63,57.77,11.68,23.56
"24064",29,31,31,4,30,49.27,49.33,3.29,15.27
"24065",30,31,31,4,31,40,40.08,4.29,6.31
"24066",31,31,31,4,32,30.73,30.89,2.05,14.81
"24067",32,31,31,4,33,22.37,22.53,6.04,10.02
"24068",33,31,31,4,34,15.73,15.79,2.47,2.47
"24069",34,31,31,4,35,11.47,11.6,1.83,2.24
"24070",35,31,31,4,36,10,10.23,2.16,2.57
"24071",36,31,31,4,37,11.47,11.49,2.33,2.82
"24072",37,31,31,4,38,15.73,15.94,1.78,9.83
"24073",38,31,31,4,39,22.37,22.5,2.27,4.11
"24074",39,31,31,4,40,30.73,30.89,1.41,2.73
"24075",40,31,31,4,41,40,40.23,2.1,2.64
"24076",41,31,31,4,42,49.27,49.78,2.72,9.02
"24077",42,31,31,4,43,57.63,57.91,4.67,19.15
"24078",43,31,31,4,44,64.27,64.44,2.38,15.52
"24079",44,31,31,4,45,68.53,68.76,13.53,25.2
"24080",45,31,31,4,46,70,70.2,5.8,24.45
"24081",46,31,31,4,47,68.53,68.62,7.05,32.84
"24082",47,31,31,4,48,64.27,64.48,2.74,27
"24083",48,31,31,4,49,57.63,57.77,4.08,13.17
"24084",49,31,31,4,50,49.27,49.42,4.99,16.69
"24085",50,31,31,4,51,40,40.31,8.2,15.85
"24086",51,31,31,4,52,30.73,30.84,2.92,4.98
"24087",52,31,31,4,53,22.37,23.09,2.74,12.44
"24088",53,31,31,4,54,15.73,15.77,1.95,4.64
"24089",54,31,31,4,55,11.47,11.56,1.67,1.67
"24090",55,31,31,4,56,10,10.07,2.19,4.84
"24091",56,31,31,4,57,11.47,11.84,2.36,2.36
"24092",57,31,31,4,58,15.73,15.83,3.19,6.49
"24093",58,31,31,4,59,22.37,22.45,1.91,2.71
"24094",59,31,31,4,60,30.73,30.91,11.18,17.4
"24095",60,31,31,4,61,40,40.75,2.1,7.7
"24096",0,32,31,4,1,20,20.61,2.89,13.27
"24097",1,32,31,4,2,15.36,15.39,1.19,14.54
"24098",2,32,31,4,3,11.18,11.48,7.15,7.15
"24099",3,32,31,4,4,7.86,8.86,1.32,2.42
"24100",4,32,31,4,5,5.73,6.51,0.88,3.55
"24101",5,32,31,4,6,5,5.37,2.14,2.14
"24102",6,32,31,4,7,5.73,5.89,3.08,3.08
"24103",7,32,31,4,8,7.86,8.41,0.1,5.52
"24104",8,32,31,4,9,11.18,11.24,0.1,4.89
"24105",9,32,31,4,10,15.36,16.69,1.94,11.39
"24106",10,32,31,4,11,20,20.04,0.1,8.99
"24107",11,32,31,4,12,24.64,24.93,0.13,20.54
"24108",12,32,31,4,13,28.82,29.03,0.1,6.69
"24109",13,32,31,4,14,32.14,32.32,1.27,16.28
"24110",14,32,31,4,15,34.27,34.34,0.1,19.46
"24111",15,32,31,4,16,35,35.69,7.94,8.98
"24112",16,32,31,4,17,34.27,35.06,0.1,14.31
"24113",17,32,31,4,18,32.14,32.16,1.83,5.77
"24114",18,32,31,4,19,28.82,29.15,2.24,14.99
"24115",19,32,31,4,20,24.64,25.05,6.43,9.16
"24116",20,32,31,4,21,20,20.03,1.62,10.03
"24117",21,32,31,4,22,15.36,15.93,0.15,13.05
"24118",22,32,31,4,23,11.18,12.09,2.98,5.78
"24119",23,32,31,4,24,7.86,9.16,9.16,9.16
"24120",24,32,31,4,25,5.73,5.94,2.54,2.54
"24121",25,32,31,4,26,5,5.76,1.83,1.83
"24122",26,32,31,4,27,5.73,6.36,1.72,3.76
"24123",27,32,31,4,28,7.86,8.24,1.78,2.92
"24124",28,32,31,4,29,11.18,11.74,0.12,6.44
"24125",29,32,31,4,30,15.36,15.4,1.04,10.02
"24126",30,32,31,4,31,20,20.27,0.38,3.64
"24127",31,32,31,4,32,24.64,25.63,1.24,9.73
"24128",32,32,31,4,33,28.82,28.86,3.24,16.7
"24129",33,32,31,4,34,32.14,32.51,5.02,5.91
"24130",34,32,31,4,35,34.27,35.93,2.37,15.42
"24131",35,32,31,4,36,35,35.25,1.71,22.64
"24132",36,32,31,4,37,34.27,34.5,9.56,10.62
"24133",37,32,31,4,38,32.14,33.15,0.67,22.33
"24134",38,32,31,4,39,28.82,29.21,0.9,16.36
"24135",39,32,31,4,40,24.64,25.94,7.13,7.13
"24136",40,32,31,4,41,20,20.66,0.71,3.21
"24137",41,32,31,4,42,15.36,15.74,2.28,3.57
"24138",42,32,31,4,43,11.18,11.35,0.53,5.96
"24139",43,32,31,4,44,7.86,8.54,2.72,4.24
"24140",44,32,31,4,45,5.73,5.84,2.95,2.95
"24141",45,32,31,4,46,5,5.52,2.7,2.7
"24142",46,32,31,4,47,5.73,6.02,1.73,4.43
"24143",47,32,31,4,48,7.86,7.89,1.72,5.74
"24144",48,32,31,4,49,11.18,11.58,2,3.92
"24145",49,32,31,4,50,15.36,16.6,2.04,5.11
"24146",50,32,31,4,51,20,20.57,2.47,2.47
"24147",51,32,31,4,52,24.64,25.86,1.65,12.79
"24148",52,32,31,4,53,28.82,29.07,8.14,10.44
"24149",53,32,31,4,54,32.14,32.24,0.13,13.45
"24150",54,32,31,4,55,34.27,35.13,2.04,12.59
"24151",55,32,31,4,56,35,35.7,1.32,32.79
"24152",56,32,31,4,57,34.27,34.94,2.48,19.26
"24153",57,32,31,4,58,32.14,32.3,3.02,12.35
"24154",58,32,31,4,59,28.82,30.6,11.82,11.82
"24155",59,32,31,4,60,24.64,26.49,1.84,12.03
"24156",60,32,31,4,61,20,20.14,2.24,6.06
"24157",0,33,31,4,1,20,20.03,7.17,12.16
"24158",1,33,31,4,2,15.36,15.58,2.46,11.76
"24159",2,33,31,4,3,11.18,11.62,1.21,5.38
"24160",3,33,31,4,4,7.86,8.34,1.14,2.95
"24161",4,33,31,4,5,5.73,5.77,1.06,2.82
"24162",5,33,31,4,6,5,5.32,1.72,4
"24163",6,33,31,4,7,5.73,5.97,1.62,2.68
"24164",7,33,31,4,8,7.86,8.01,3.09,3.83
"24165",8,33,31,4,9,11.18,11.35,3.21,4.59
"24166",9,33,31,4,10,15.36,15.48,1.23,4.5
"24167",10,33,31,4,11,20,20.14,2.21,3.5
"24168",11,33,31,4,12,24.64,24.78,1.74,3.53
"24169",12,33,31,4,13,28.82,29.06,1.68,8.06
"24170",13,33,31,4,14,32.14,32.42,1.77,23.46
"24171",14,33,31,4,15,34.27,34.47,2.24,3.67
"24172",15,33,31,4,16,35,35.52,2.36,4.95
"24173",16,33,31,4,17,34.27,34.37,1.94,13.51
"24174",17,33,31,4,18,32.14,32.24,1.78,9.58
"24175",18,33,31,4,19,28.82,28.87,1.63,5.97
"24176",19,33,31,4,20,24.64,24.86,1.77,3.55
"24177",20,33,31,4,21,20,20.35,2.41,4.89
"24178",21,33,31,4,22,15.36,15.61,1.67,6.09
"24179",22,33,31,4,23,11.18,11.24,2.48,3.47
"24180",23,33,31,4,24,7.86,7.98,2.73,3.83
"24181",24,33,31,4,25,5.73,5.85,3.26,3.26
"24182",25,33,31,4,26,5,5.12,3.87,3.87
"24183",26,33,31,4,27,5.73,5.79,2.34,2.34
"24184",27,33,31,4,28,7.86,7.88,1.36,2.98
"24185",28,33,31,4,29,11.18,11.56,1.32,3.14
"24186",29,33,31,4,30,15.36,15.45,1.46,3.3
"24187",30,33,31,4,31,20,20.02,8.48,8.48
"24188",31,33,31,4,32,24.64,26.22,1.37,20.92
"24189",32,33,31,4,33,28.82,29.04,1.93,7.4
"24190",33,33,31,4,34,32.14,32.28,5.31,9.32
"24191",34,33,31,4,35,34.27,34.53,1.96,9.55
"24192",35,33,31,4,36,35,35.29,4.24,18.79
"24193",36,33,31,4,37,34.27,34.61,1.85,9.77
"24194",37,33,31,4,38,32.14,32.32,2.34,21.23
"24195",38,33,31,4,39,28.82,28.92,2.16,7.82
"24196",39,33,31,4,40,24.64,24.69,3.16,7.78
"24197",40,33,31,4,41,20,20.17,4.14,9.57
"24198",41,33,31,4,42,15.36,15.57,2.18,3.9
"24199",42,33,31,4,43,11.18,11.45,2.86,4.2
"24200",43,33,31,4,44,7.86,8.29,2.99,4.63
"24201",44,33,31,4,45,5.73,5.8,1.67,3.93
"24202",45,33,31,4,46,5,5.17,2.79,2.79
"24203",46,33,31,4,47,5.73,5.75,1.5,3.06
"24204",47,33,31,4,48,7.86,7.99,4.62,4.62
"24205",48,33,31,4,49,11.18,11.45,3.22,3.22
"24206",49,33,31,4,50,15.36,15.6,3.3,3.3
"24207",50,33,31,4,51,20,20.54,3.06,3.06
"24208",51,33,31,4,52,24.64,24.94,7.39,8.81
"24209",52,33,31,4,53,28.82,29.19,3.82,11.97
"24210",53,33,31,4,54,32.14,32.32,1.62,12.89
"24211",54,33,31,4,55,34.27,34.92,1.71,20.47
"24212",55,33,31,4,56,35,35.16,5.4,18.97
"24213",56,33,31,4,57,34.27,34.45,5.18,20.67
"24214",57,33,31,4,58,32.14,32.25,1.63,7.15
"24215",58,33,31,4,59,28.82,28.88,5.23,14.71
"24216",59,33,31,4,60,24.64,24.67,1.85,7.28
"24217",60,33,31,4,61,20,21.55,2.28,4.83
"24218",0,34,31,4,1,40,40.6,11.75,11.75
"24219",1,34,31,4,2,49.27,49.42,9.08,9.08
"24220",2,34,31,4,3,57.63,57.74,0.49,33.92
"24221",3,34,31,4,4,64.27,66.15,2.06,56.12
"24222",4,34,31,4,5,68.53,68.7,0.5,32.07
"24223",5,34,31,4,6,70,70.69,0.44,43.52
"24224",6,34,31,4,7,68.53,68.66,1.42,51.76
"24225",7,34,31,4,8,64.27,64.46,1.05,13.42
"24226",8,34,31,4,9,57.63,57.88,0.44,28
"24227",9,34,31,4,10,49.27,49.58,0.48,18.74
"24228",10,34,31,4,11,40,40.19,0.9,4.99
"24229",11,34,31,4,12,30.73,31.15,0.59,12.73
"24230",12,34,31,4,13,22.37,22.73,1.49,11.13
"24231",13,34,31,4,14,15.73,16.01,0.41,8.57
"24232",14,34,31,4,15,11.47,11.79,0.62,2.68
"24233",15,34,31,4,16,10,10.23,0.43,2.66
"24234",16,34,31,4,17,11.47,11.61,0.65,0.97
"24235",17,34,31,4,18,15.73,16.09,0.5,5.31
"24236",18,34,31,4,19,22.37,22.57,0.68,4.74
"24237",19,34,31,4,20,30.73,30.85,0.4,17.19
"24238",20,34,31,4,21,40,40.29,0.53,14.04
"24239",21,34,31,4,22,49.27,49.7,5.11,8.25
"24240",22,34,31,4,23,57.63,58.22,0.58,17.8
"24241",23,34,31,4,24,64.27,73.09,0.97,60.23
"24242",24,34,31,4,25,68.53,68.78,1.8,18.15
"24243",25,34,31,4,26,70,72.94,6.05,51.82
"24244",26,34,31,4,27,68.53,68.68,0.9,32.67
